calories,fat,carbs,protein,cholesterol,sodium,prep_time,made_it,number_of_rating,rating_score,num_reviews,photos
468.0,6.5,88.9,17.2,29.0,224.0,5.0,68,62.0,4.35,52,4
269.0,1.9,61.0,6.6,5.0,65.0,10.0,34,,4.92,9,8
111.0,1.6,14.4,10.4,3.0,95.0,10.0,81,,4.71,17,8
204.0,0.5,48.1,4.3,2.0,34.0,5.0,196,102.0,4.3,73,15
238.0,1.2,58.2,3.6,0.0,8.0,5.0,282,103.0,4.55,72,30
349.0,8.1,53.2,21.0,0.0,195.0,10.0,185,59.0,4.64,43,14
261.0,5.2,31.1,26.1,9.0,187.0,5.0,62,,4.59,13,12
166.0,0.9,38.4,3.2,1.0,27.0,10.0,8,,4.5,4,1
336.0,3.2,41.3,40.1,12.0,309.0,5.0,17,,4.2,4,2
561.0,22.8,66.6,30.9,60.0,341.0,10.0,164,,4.87,49,11
184.0,1.0,46.2,2.1,0.0,5.0,5.0,15,14.0,3.79,13,3
326.0,2.5,66.7,11.2,5.0,259.0,5.0,33,30.0,3.6,28,1
181.0,5.5,26.3,9.2,20.0,104.0,5.0,25,17.0,2.76,16,5
135.0,1.3,28.4,4.7,4.0,54.0,5.0,89,44.0,4.5,33,10
251.0,9.2,34.4,10.8,13.0,132.0,10.0,190,107.0,4.63,88,12
279.0,5.4,50.6,9.7,20.0,122.0,5.0,247,154.0,4.17,130,14
211.0,3.9,35.5,9.5,14.0,118.0,5.0,402,193.0,4.47,152,35
248.0,2.5,51.2,8.3,7.0,101.0,2.0,65,50.0,4.18,36,8
174.0,3.8,30.1,6.4,0.0,96.0,10.0,27,15.0,4.2,8,7
332.0,3.4,68.0,12.2,9.0,124.0,5.0,86,59.0,4.41,42,6
250.0,2.6,50.2,9.5,2.0,117.0,10.0,226,165.0,4.62,118,19
238.0,2.8,45.3,10.1,4.0,50.0,10.0,17,7.0,3.86,7,2
389.0,2.9,84.9,10.0,8.0,261.0,10.0,33,28.0,4.14,21,5
293.0,6.6,54.6,7.4,4.0,226.0,130.0,7,7.0,2.14,6,1
246.0,6.7,44.8,4.4,15.0,144.0,,30,,5.0,5,1
72.0,0.0,18.6,0.1,0.0,48.0,,6,6.0,4.17,6,7
248.0,5.3,48.0,3.0,31.0,168.0,,13,11.0,3.64,11,11
127.0,4.0,21.2,2.7,8.0,65.0,,6,,3.4,5,6
354.0,9.4,63.2,6.2,32.0,356.0,55.0,12,8.0,4.5,6,2
175.0,7.2,26.5,2.5,31.0,154.0,,12,10.0,4.5,10,8
169.0,0.7,38.7,4.0,1.0,39.0,,11,,3.5,5,5
240.0,16.4,16.7,8.1,206.0,184.0,30.0,9,,4.0,1,1
237.0,0.7,56.2,3.5,0.0,488.0,,37,19.0,4.05,19,12
142.0,2.7,25.7,4.4,44.0,77.0,,16,10.0,3.9,10,9
171.0,5.0,32.3,1.9,3.0,18.0,,9,9.0,2.44,9,10
350.0,18.1,39.1,8.0,200.0,197.0,35.0,16,,3.67,5,2
232.0,4.5,44.1,7.6,12.0,67.0,10.0,32,,4.75,5,3
209.0,2.9,42.7,6.0,10.0,350.0,495.0,40,27.0,4.56,21,2
191.0,1.9,23.1,22.9,6.0,315.0,10.0,11,,4.67,4,1
172.0,1.7,39.0,1.9,0.0,220.0,10.0,8,,4.2,5,2
77.0,1.8,16.5,1.9,0.0,385.0,5.0,11,,4.67,2,2
203.0,0.7,49.8,1.7,0.0,282.0,2.0,9,11.0,2.82,9,1
84.0,0.8,18.6,2.6,2.0,99.0,5.0,47,17.0,4.47,13,1
155.0,2.7,29.3,5.3,10.0,328.0,1445.0,154,110.0,3.9,84,9
539.0,20.5,83.3,7.5,114.0,397.0,70.0,151,80.0,4.64,64,19
114.0,6.3,13.5,2.7,24.0,1458.0,75.0,1000,735.0,4.21,568,77
166.0,9.3,17.9,3.8,32.0,688.0,60.0,189,172.0,4.52,154,19
305.0,6.8,59.7,6.9,21.0,1151.0,70.0,4000,2407.0,4.63,1852,218
280.0,5.4,56.8,10.0,20.0,102.0,5.0,67,31.0,4.65,21,7
503.0,17.8,68.6,20.5,2.0,346.0,10.0,14,,4.4,5,3
397.0,4.7,91.6,4.2,0.0,500.0,5.0,28,,4.75,3,2
369.0,20.0,43.9,11.3,0.0,311.0,10.0,25,10.0,4.5,9,2
397.0,21.9,39.5,17.6,20.0,251.0,5.0,47,14.0,4.5,10,6
404.0,11.1,60.7,17.4,206.0,173.0,5.0,14,14.0,4.07,13,1
280.0,5.5,50.8,10.5,20.0,112.0,5.0,114,115.0,4.2,88,13
410.0,10.2,65.1,15.7,206.0,172.0,5.0,395,249.0,4.6,202,23
499.0,15.7,76.4,20.4,9.0,255.0,10.0,74,23.0,4.52,18,5
133.0,2.2,24.4,5.5,8.0,66.0,10.0,96,40.0,4.47,31,12
198.0,6.5,31.1,6.2,16.0,59.0,10.0,19,,4.57,6,3
687.0,49.9,52.1,17.3,45.0,146.0,5.0,12,,4.67,4,3
279.0,10.0,40.6,11.0,6.0,157.0,5.0,11,,4.43,5,1
322.0,1.0,74.8,6.9,6.0,72.0,10.0,17,,4.89,6,5
520.0,7.1,121.5,2.1,0.0,92.0,10.0,11,,4.5,3,2
586.0,29.8,78.0,9.7,0.0,84.0,10.0,9,,4.75,3,2
394.0,12.1,34.0,39.1,12.0,231.0,10.0,13,,4.78,8,7
254.0,5.4,54.6,1.9,2.0,22.0,10.0,164,17.0,4.41,12,3
271.0,2.5,54.9,9.1,8.0,117.0,10.0,7,,4.67,3,3
194.0,1.2,44.4,4.6,4.0,48.0,5.0,35,,4.59,20,5
297.0,5.7,57.5,7.4,0.0,72.0,5.0,25,20.0,4.65,18,6
152.0,4.2,24.8,4.8,9.0,75.0,1.0,25,27.0,3.59,22,6
103.0,0.4,26.3,1.4,0.0,4.0,10.0,16,11.0,3.0,10,1
81.0,0.2,20.8,1.5,0.0,3.0,200.0,8,,3.67,5,1
31.0,0.1,8.1,0.3,0.0,1.0,130.0,19,,4.9,9,3
43.0,0.1,10.9,0.4,0.0,0.7014857369650614,255.0,36,,4.63,16,6
217.0,0.8,55.0,3.4,0.0,6.0,10.0,10,,4.75,2,2
92.0,0.4,23.5,1.5,0.0,6.0,10.0,12,10.0,4.0,10,3
79.0,0.2,20.6,0.8,0.0,61.0,10.0,182,156.0,4.36,116,13
132.0,1.0,30.9,2.3,2.0,14.0,5.0,216,130.0,4.05,106,10
249.0,1.0,60.1,3.7,2.0,23.0,2.0,63,47.0,4.32,39,7
261.0,3.0,57.7,4.5,0.0,83.0,10.0,7,,4.4,5,2
340.0,2.9,73.7,9.1,11.0,90.0,5.0,134,71.0,4.04,60,9
158.0,0.9,36.8,3.1,4.0,41.0,10.0,12,9.0,4.0,9,2
270.0,3.6,52.1,10.7,12.0,126.0,10.0,27,,4.78,7,3
220.0,0.9,55.9,3.2,0.0,15.0,10.0,78,51.0,4.35,43,15
,,,,,,35.0,180,104.0,4.81,80,9
186.0,11.6,21.2,0.1,31.0,90.0,21.0,47,43.0,3.98,36,2
318.0,16.5,42.9,0.9,61.0,43.0,20.0,11,,4.67,4,3
225.0,0.1,50.5,0.3,0.0,41.0,20.0,8,,4.67,2,1
114.0,0.1,28.2,0.2,0.0,21.0,25.0,35,,4.86,6,1
308.0,1.7,74.3,1.2,2.0,1913.0,10.0,10,7.0,4.57,6,6
1035.0,73.6,85.3,15.5,271.0,303.0,75.0,6,,4.6,5,6
195.0,12.8,21.2,2.1,10.0,23.0,240.0,11,6.0,4.67,6,5
356.0,22.7,38.7,3.1,36.0,576.0,60.0,83,43.0,4.86,40,7
123.0,0.2,30.0,0.7,0.0,18.0,65.0,9,8.0,4.25,7,2
86.0,0.0,21.6,0.1,0.0,51.0,10.0,444,334.0,4.63,254,4
213.0,0.1,18.7,0.3,0.0,12.0,20.0,11,,3.5,2,2
106.0,0.1,13.5,0.3,0.0,10.0,20.0,36,,4.92,11,2
256.0,0.1,35.9,0.3,0.0,10.0,30.0,48,,4.63,18,3
,,,,,,70.0,36,29.0,4.55,19,3
,,,,,,,143,72.0,4.49,42,5
79.0,0.2,20.0,0.1,0.0,5.0,40.0,230,203.0,4.68,170,6
193.0,0.2,50.7,0.2,0.0,6.0,30.0,22,23.0,4.52,15,1
93.0,0.2,23.2,0.3,0.0,11.0,370.0,15,,4.64,11,1
66.0,0.2,16.2,0.4,0.0,4.0,,41,,4.68,23,1
163.0,0.1,40.0,1.2,0.0,29.0,15.0,414,274.0,4.78,196,10
104.0,0.0,16.8,0.0,0.0,7.0,70.0,250,61.0,4.46,48,10
144.0,0.1,23.4,0.0,0.0,8.0,90.0,25,,4.67,8,6
,,,,,,260.0,210,97.0,4.7,74,2
,,,,,,75.0,26,21.0,4.62,17,1
,,,,,,1.0,11,11.0,4.55,10,3
150.0,0.1,20.0,0.0,0.0,8.0,85.0,540,189.0,4.88,150,33
,,,,,,1.0,50,38.0,3.79,30,4
325.0,13.9,46.1,10.0,0.0,293.0,10.0,217,68.0,4.56,48,20
471.0,25.0,58.1,12.4,0.0,274.0,5.0,27,7.0,3.86,6,3
89.0,5.1,10.0,2.8,0.0,111.0,30.0,18,,4.69,12,6
420.0,33.8,25.7,7.4,0.0,368.0,25.0,30,19.0,4.11,17,4
83.0,7.3,4.1,1.2,0.0,100.0,10.0,67,28.0,4.79,22,6
162.0,4.1,30.5,4.3,4.0,85.0,15.0,80,43.0,4.72,33,6
275.0,15.0,38.1,3.5,0.0,9.0,10.0,33,29.0,4.28,23,3
322.0,23.8,29.5,3.1,0.0,8.0,25.0,50,26.0,4.58,20,12
230.0,16.8,8.7,13.4,327.0,1497.0,30.0,77,54.0,4.39,46,7
186.0,14.9,15.5,3.1,0.0,157.0,45.0,399,309.0,4.45,244,28
178.0,0.9,45.1,1.9,0.0,4.0,15.0,153,145.0,4.61,95,11
291.0,23.1,20.9,3.2,0.0,16.0,20.0,50,18.0,4.61,15,5
75.0,1.0,17.0,2.6,0.0,387.0,50.0,217,188.0,4.24,139,13
132.0,4.1,19.0,5.8,0.0,478.0,510.0,157,125.0,4.5,90,6
238.0,9.4,37.1,5.8,0.0,1751.0,45.0,781,567.0,4.63,412,41
334.0,14.8,41.7,11.2,0.0,1159.0,75.0,4000,2650.0,4.81,1854,240
128.0,11.6,2.6,4.2,7.0,151.0,15.0,112,91.0,4.52,69,6
216.0,3.2,36.0,11.6,3.0,590.0,,116,111.0,4.14,89,5
135.0,7.6,13.2,4.4,10.0,969.0,70.0,502,351.0,4.54,284,30
166.0,8.9,18.5,4.0,6.0,69.0,130.0,99,65.0,4.38,52,10
364.0,15.4,45.9,11.7,49.0,983.0,65.0,522,233.0,4.64,182,46
272.0,23.3,12.2,6.9,78.0,667.0,95.0,1000,477.0,4.72,374,48
421.0,17.9,50.1,16.9,110.0,1695.0,330.0,1000,499.0,4.68,379,70
97.0,6.9,7.7,2.9,0.0,82.0,45.0,315,114.0,4.74,93,30
277.0,22.0,18.4,4.5,31.0,185.0,60.0,67,36.0,4.56,30,8
54.0,3.7,4.9,1.3,0.0,495.0,25.0,46,21.0,4.76,16,5
155.0,14.9,4.5,2.7,0.0,202.0,25.0,32,12.0,4.42,9,3
141.0,9.2,12.3,5.1,0.0,479.0,15.0,30,33.0,4.55,26,4
113.0,7.8,11.2,1.3,0.0,19.0,20.0,35,32.0,4.25,27,5
314.0,26.6,19.4,3.0,7.0,333.0,515.0,160,47.0,4.38,35,5
291.0,10.6,42.2,8.4,0.0,462.0,40.0,165,71.0,4.75,53,15
177.0,5.1,29.3,5.2,0.0,355.0,75.0,33,,4.39,12,4
445.0,23.6,52.1,8.3,0.0,93.0,80.0,296,44.0,4.45,37,16
372.0,23.4,35.7,8.3,6.0,198.0,25.0,97,48.0,4.58,37,15
250.0,10.4,34.7,6.3,0.0,113.0,150.0,61,46.0,4.59,33,2
538.0,7.3,98.7,21.5,5.0,112.0,30.0,299,116.0,4.55,93,25
263.0,12.8,34.1,6.7,0.0,294.0,140.0,60,33.0,4.61,26,8
68.0,1.9,12.0,1.6,0.0,337.0,540.0,90,56.0,4.61,46,10
205.0,1.9,45.0,6.1,4.0,76.0,10.0,468,391.0,4.54,305,40
379.0,9.4,70.2,15.1,0.0,169.0,15.0,38,,3.88,5,6
276.0,15.1,36.3,5.1,0.0,47.0,55.0,87,42.0,4.86,37,10
143.0,1.1,36.0,4.2,0.0,95.0,10.0,337,109.0,4.42,86,17
163.0,1.9,37.3,2.9,0.0,96.0,10.0,170,57.0,4.77,42,18
147.0,1.4,35.1,3.3,0.0,32.0,10.0,8,,4.17,5,1
296.0,7.7,56.2,7.9,2.0,42.0,5.0,63,20.0,4.65,16,5
314.0,15.4,45.0,6.1,0.0,23.0,10.0,19,,4.5,4,6
555.0,33.1,68.2,6.5,0.0,218.0,10.0,19,11.0,3.55,9,3
156.0,3.8,29.6,1.6,0.0,231.0,5.0,7,,4.0,2,2
298.0,16.4,36.1,6.4,3.0,51.0,10.0,39,13.0,4.62,11,5
357.0,22.4,35.7,7.3,9.0,85.0,5.0,65,38.0,4.29,31,8
371.0,16.3,56.2,7.8,0.0,510.0,10.0,67,25.0,4.6,22,6
290.0,3.3,59.9,8.9,5.0,62.0,10.0,58,22.0,4.64,16,11
197.0,0.6,50.3,2.0,0.0,16.0,10.0,30,21.0,4.52,18,4
145.0,0.7,36.0,2.2,0.0,38.0,10.0,15,13.0,4.0,10,3
367.0,0.8,77.4,18.6,0.0,162.0,5.0,154,,4.63,45,17
223.0,4.8,39.2,8.7,14.0,180.0,5.0,21,15.0,4.4,12,1
520.0,36.0,44.3,12.6,20.0,108.0,5.0,12,13.0,4.15,9,2
414.0,28.0,43.7,4.7,14.0,41.0,5.0,10,,5.0,4,3
268.0,12.5,40.9,2.5,0.0,13.0,10.0,20,,4.75,6,4
166.0,3.1,34.7,2.7,5.0,45.0,10.0,21,,4.56,8,2
373.0,14.2,64.8,3.6,0.0,11.0,5.0,13,,4.89,4,5
382.0,9.4,55.7,23.6,7.0,328.0,5.0,251,132.0,4.64,104,16
142.0,3.6,28.2,3.1,0.0,35.0,10.0,38,20.0,4.65,14,5
330.0,17.3,45.3,5.9,0.0,100.0,10.0,11,,4.6,4,4
174.0,1.1,43.0,3.3,0.0,23.0,10.0,8,,4.33,2,1
166.0,0.7,42.1,2.6,0.0,30.0,5.0,22,11.0,4.55,7,7
100.0,0.3,26.0,1.3,0.0,15.0,65.0,131,128.0,4.48,105,11
205.0,2.9,42.4,4.2,0.0,83.0,10.0,93,,4.44,12,6
,,,,,,5.0,11,,4.11,5,2
110.0,0.4,24.3,3.9,0.27797073087139645,55.0,10.0,6,,4.5,4,1
177.0,0.7,26.5,17.7,6.0,142.0,10.0,9,,4.5,3,2
417.0,13.1,60.0,17.4,19.0,379.0,5.0,13,,4.67,3,4
373.0,2.9,81.8,7.9,4.0,47.0,5.0,12,,4.67,6,2
256.0,2.6,41.7,16.7,17.0,223.0,5.0,24,10.0,4.0,7,7
272.0,10.4,40.2,7.9,39.0,106.0,10.0,16,20.0,4.15,15,3
317.0,5.1,67.1,3.7,19.0,52.0,5.0,76,49.0,4.16,41,9
222.0,5.1,37.3,8.9,20.0,106.0,5.0,25,25.0,3.68,21,3
906.0,30.8,139.4,27.4,106.0,345.0,10.0,90,61.0,4.54,43,7
139.0,2.7,24.6,4.7,10.0,61.0,5.0,61,62.0,4.45,51,4
204.0,5.1,30.9,9.7,20.0,137.0,5.0,13,12.0,3.08,10,1
439.0,17.1,63.8,10.8,68.0,197.0,35.0,51,24.0,4.92,21,12
366.0,13.7,50.9,14.9,21.0,208.0,5.0,80,69.0,4.41,55,8
439.0,33.0,25.5,17.1,1.0,318.0,4.0,79,80.0,3.59,63,3
274.0,10.5,45.8,3.1,11.0,69.0,20.0,46,27.0,4.37,17,1
253.0,9.7,32.2,10.0,34.0,153.0,10.0,39,28.0,4.39,22,4
231.0,8.2,34.1,6.5,27.0,118.0,5.0,16,21.0,3.95,14,2
745.0,34.1,98.1,18.5,109.0,314.0,5.0,38,36.0,4.64,28,3
446.0,17.0,69.9,9.3,55.0,154.0,15.0,77,59.0,3.85,45,5
227.0,15.6,15.3,7.3,51.0,157.0,10.0,15,22.0,3.91,14,2
186.0,4.9,27.1,8.4,20.0,102.0,10.0,229,170.0,3.88,126,12
159.0,10.9,8.5,10.4,14.0,85.0,10.0,165,61.0,4.66,52,10
299.0,5.4,49.3,13.8,19.0,174.0,5.0,9,,4.56,9,8
170.0,4.4,29.9,4.1,24.0,200.0,30.0,32,15.0,4.13,10,10
623.0,37.0,47.4,29.3,51.0,424.0,5.0,6,8.0,4.38,8,7
247.0,8.5,31.4,11.8,20.0,175.0,10.0,6,,4.88,8,8
442.0,12.2,44.8,42.8,12.0,508.0,10.0,7,,4.33,2,2
167.0,0.5,41.0,3.8,0.0,11.0,10.0,6,,5.0,2,1
170.0,0.5,43.8,1.2,0.0,6.0,15.0,13,,5.0,1,1
169.0,1.3,42.5,4.8,0.0,301.0,10.0,20,,4.89,7,5
247.0,14.6,30.0,4.2,0.0,32.0,15.0,10,,4.0,2,3
273.0,11.6,43.5,5.0,0.0,79.0,10.0,11,,5.0,2,3
185.0,1.5,43.8,3.0,0.0,12.0,10.0,22,,4.5,5,3
303.0,5.7,57.4,10.3,20.0,128.0,15.0,20,,4.25,3,4
218.0,11.5,21.1,9.5,27.0,131.0,5.0,17,,4.5,3,4
490.0,11.5,58.0,44.0,12.0,443.0,10.0,12,,5.0,6,3
409.0,9.7,80.3,7.4,0.0,287.0,5.0,6,,4.0,3,1
401.0,4.4,48.7,44.6,19.0,379.0,10.0,52,,4.79,13,9
462.0,19.0,67.0,14.1,0.0,64.0,10.0,7,,4.17,4,2
264.0,7.1,49.4,9.4,0.0,213.0,10.0,8,,4.2,5,5
385.0,17.8,54.7,8.0,0.0,71.0,5.0,32,13.0,4.38,12,1
229.0,7.4,36.7,8.1,10.0,91.0,10.0,23,9.0,4.22,8,5
132.0,5.7,22.8,2.2,0.0,4.0,70.0,141,70.0,4.3,62,10
271.0,16.6,29.8,4.1,0.0,49.0,70.0,114,113.0,4.49,93,7
295.0,10.6,44.9,7.5,22.0,69.0,15.0,390,67.0,4.69,52,33
268.0,13.6,37.6,3.7,0.0,59.0,10.0,51,15.0,4.27,14,7
372.0,6.8,63.2,18.1,26.0,358.0,10.0,7,,4.0,1,2
191.0,1.9,42.7,3.4,7.0,37.0,10.0,24,13.0,4.0,11,3
104.0,1.9,19.7,3.4,7.0,38.0,10.0,6,,4.2,5,1
225.0,3.1,46.4,5.8,10.0,56.0,10.0,15,,4.33,6,3
136.0,2.7,28.2,2.4,6.0,20.0,10.0,6,,4.0,2,2
311.0,2.5,68.0,8.8,7.0,92.0,5.0,30,33.0,4.24,28,2
114.0,1.9,22.2,3.6,7.0,37.0,5.0,6,,4.0,3,1
237.0,2.4,57.0,3.2,0.0,18.0,10.0,12,,4.73,8,2
261.0,4.5,50.8,8.6,15.0,80.0,5.0,59,31.0,3.97,24,9
192.0,3.2,34.0,6.8,11.0,73.0,5.0,132,94.0,4.54,73,16
530.0,35.7,62.4,10.1,0.0,106.0,15.0,18,,4.13,9,3
132.0,1.3,25.6,5.3,7.0,88.0,10.0,10,,4.0,2,2
225.0,8.9,31.4,7.3,29.0,142.0,10.0,18,15.0,4.53,11,5
52.0,0.3,13.3,0.9,0.0,17.0,10.0,8,7.0,4.29,7,2
392.0,7.3,66.5,19.9,5.0,173.0,10.0,10,,4.0,3,3
151.0,1.7,34.0,3.5,0.0,89.0,10.0,8,,3.67,3,2
89.0,0.2,22.4,0.9,0.0,26.0,10.0,14,7.0,4.14,7,3
43.0,0.7,8.6,2.1,2.0,442.0,45.0,7,,3.33,3,2
67.0,4.0,6.8,1.7,3.0,605.0,45.0,15,11.0,4.09,9,1
171.0,15.1,8.4,2.3,41.0,360.0,105.0,6,,3.33,3,1
90.0,3.4,10.2,5.5,5.0,68.0,45.0,6,,4.83,3,1
272.0,8.9,30.8,16.7,49.0,498.0,30.0,229,98.0,4.72,77,28
418.0,22.4,41.8,14.8,14.0,1603.0,330.0,79,64.0,4.67,45,9
251.0,17.9,15.7,8.3,39.0,333.0,75.0,63,27.0,4.33,22,2
151.0,9.3,15.0,3.4,10.0,500.0,40.0,34,17.0,4.35,13,3
133.0,9.2,11.3,3.1,2.0,583.0,50.0,56,49.0,4.1,47,4
115.0,8.1,10.3,2.4,19.0,278.0,65.0,29,27.0,4.22,21,3
341.0,28.1,25.2,5.0,0.0,22.0,20.0,40,34.0,3.74,28,2
117.0,8.6,5.6,4.6,8.0,563.0,40.0,41,54.0,4.0,38,1
168.0,5.8,22.9,8.5,7.0,677.0,20.0,54,50.0,4.08,38,4
151.0,0.1,39.5,0.4,0.0,28.0,45.0,17,,4.57,12,3
145.0,2.8,28.2,2.6,11.0,47.0,10.0,6,,4.67,3,1
90.0,0.3,27.8,1.0,0.0,18.0,10.0,46,,4.78,6,3
151.0,0.1,39.6,0.4,0.0,9.0,35.0,37,12.0,4.33,11,6
89.0,0.1,23.1,0.3,0.0,2.0,5.0,112,131.0,4.63,103,12
203.0,1.7,48.3,1.8,6.0,32.0,10.0,58,33.0,4.7,26,5
54.0,0.0,14.5,0.1,0.0,7.0,15.0,81,54.0,4.26,42,7
56.0,0.1,14.5,0.2,0.0,4.0,5.0,158,151.0,4.64,105,13
127.0,0.5,40.7,1.8,0.0,9.0,15.0,95,75.0,4.55,54,6
132.0,0.0,35.6,0.3,0.0,7.0,85.0,95,72.0,4.61,59,8
215.0,0.3,61.5,1.3,0.0,7.0,15.0,121,101.0,4.86,76,6
87.0,0.0,23.2,0.2,0.0,5.0,15.0,446,138.0,4.64,108,34
152.0,1.3,36.2,1.4,5.0,24.0,10.0,475,417.0,4.72,321,28
86.0,0.0,23.1,0.1,0.0,6.0,10.0,427,183.0,4.67,143,38
151.0,0.0,39.7,0.2,0.0,0.7014857369650614,10.0,88,70.0,4.66,52,12
67.0,0.0,17.8,0.1,0.0,4.0,140.0,37,44.0,4.36,34,2
291.0,0.1,77.2,0.5,0.0,11.0,20.0,80,67.0,4.51,53,15
151.0,0.3,44.9,1.3,0.0,3.0,10.0,613,386.0,4.83,311,21
101.0,0.0,26.3,0.1,0.0,36.0,72.0,115,103.0,4.38,83,3
66.0,0.1,17.2,0.1,0.0,1.0,255.0,59,41.0,4.73,33,5
59.0,0.0,15.2,0.0,0.0,7.0,315.0,23,22.0,4.64,15,5
145.0,5.9,24.5,0.9,0.0,4.0,205.0,10,,4.71,5,3
255.0,3.3,52.6,4.5,12.0,51.0,150.0,13,,4.4,5,2
180.0,2.2,33.8,5.6,8.0,239.0,80.0,45,16.0,4.69,12,8
73.0,0.5,15.1,2.6,2.0,49.0,270.0,57,53.0,4.19,43,5
325.0,6.4,59.4,8.0,23.0,148.0,50.0,127,69.0,4.43,55,18
50.0,0.0,12.6,0.3,0.0,13.0,95.0,25,21.0,4.57,18,7
137.0,0.0,34.6,0.8,0.0,38.0,255.0,78,64.0,4.75,56,8
273.0,0.0,71.9,0.2,0.0,0.7014857369650614,5.0,21,16.0,4.13,16,1
71.0,0.3,19.1,0.5,0.0,15.0,50.0,34,16.0,4.25,14,4
76.0,0.0,20.3,0.2,0.0,8.0,5.0,7,,4.33,3,3
35.0,0.1,8.9,0.5,0.0,4.0,5.0,33,7.0,3.86,7,5
64.0,0.1,16.4,0.5,0.0,7.0,75.0,28,15.0,4.53,13,10
183.0,1.0,48.0,3.8,0.0,17.0,10.0,19,,5.0,7,2
27.0,0.1,10.9,0.5,0.0,5.0,5.0,25,,5.0,5,3
222.0,1.3,59.2,3.8,0.0,65.0,10.0,12,,5.0,7,1
295.0,0.4,79.9,1.3,0.0,16.0,1450.0,32,37.0,4.19,29,4
42.0,0.0,11.4,0.1,0.0,8.0,40.0,8,9.0,3.67,6,2
72.0,0.1,18.7,0.5,0.0,1.0,25.0,155,78.0,4.56,64,15
180.0,0.2,45.9,0.9,0.0,22.0,5.0,70,19.0,4.53,14,6
84.0,0.1,21.7,0.4,0.0,11.0,10.0,18,,4.4,4,3
5.0,0.0,1.7,0.1,0.0,6.0,5.0,86,,4.81,22,14
100.0,0.2,25.6,0.5,0.0,6.0,265.0,209,89.0,4.63,67,21
177.0,0.6,45.0,2.3,0.0,7.0,50.0,65,30.0,4.4,23,3
420.0,4.6,96.5,2.2,9.0,21.0,270.0,25,,4.75,5,3
155.0,2.9,28.3,5.2,73.0,63.0,90.0,43,29.0,4.52,24,6
562.0,16.9,99.3,5.3,46.0,536.0,70.0,327,183.0,4.33,161,32
223.0,3.8,41.0,6.3,97.0,83.0,35.0,424,191.0,4.56,154,73
325.0,14.3,47.2,2.6,7.0,223.0,135.0,828,305.0,4.89,249,175
93.0,0.9,19.7,1.6,2.0,40.0,5.0,38,14.0,3.64,12,3
72.0,5.0,0.6,6.3,186.0,652.0,25.0,177,59.0,4.34,35,22
333.0,25.2,26.2,5.8,103.0,43.0,120.0,178,64.0,4.91,53,19
356.0,19.5,38.6,7.4,124.0,194.0,39.0,200,,4.84,55,57
394.0,28.7,32.0,6.9,241.0,207.0,75.0,667,291.0,4.19,214,77
235.0,5.7,39.6,5.4,65.0,180.0,215.0,261,103.0,4.72,82,23
239.0,10.0,32.6,8.1,10.0,153.0,510.0,133,54.0,4.52,38,2
361.0,19.5,39.6,8.9,73.0,102.0,215.0,104,65.0,4.63,53,9
542.0,20.5,62.9,25.9,46.0,1384.0,225.0,390,181.0,4.81,138,42
82.0,0.1,21.4,0.2,0.0,8.0,70.0,58,20.0,4.2,18,9
129.0,7.0,15.8,2.5,0.0,5.0,75.0,7,,4.67,3,2
59.0,0.1,15.2,0.2,0.0,5.0,15.0,32,,4.64,11,3
5.0,0.1,2.0,0.2,0.0,8.0,5.0,15,,4.8,3,2
8.0,0.1,2.4,0.3,0.0,8.0,135.0,10,,5.0,4,3
10.0,0.1,3.7,0.4,0.0,8.0,2890.0,50,20.0,4.15,16,10
99.0,0.0,25.7,0.0,0.0,6.0,10.0,7,,4.6,4,1
6.0,0.1,3.0,0.3,0.0,8.0,10.0,7,,5.0,2,1
0.0,0.0,0.0,0.0,0.0,7.0,30.0,39,,5.0,13,1
103.0,0.0,26.6,0.2,0.0,10.0,10.0,26,,4.71,6,2
71.0,0.1,20.8,0.4,0.0,8.0,10.0,22,,5.0,6,2
104.0,0.0,27.1,0.1,0.0,11.0,30.0,54,13.0,4.23,10,5
41.0,0.1,10.0,1.2,0.0,617.0,70.0,53,,4.88,15,2
440.0,36.0,22.0,15.1,0.0,177.0,735.0,51,,4.91,19,8
67.0,0.4,15.7,1.8,0.0,31.0,100.0,40,24.0,4.58,20,1
74.0,1.1,16.1,4.8,0.0,290.0,5.0,8,,3.4,4,2
60.0,0.4,14.1,1.9,0.0,757.0,75.0,84,12.0,4.17,10,5
40.0,0.1,12.1,0.6,0.0,106.0,,16,,4.5,3,2
94.0,0.0,24.8,0.1,0.0,4.0,190.0,64,13.0,4.62,12,3
213.0,6.7,26.8,4.3,307.0,15.0,80.0,130,32.0,4.38,20,5
328.0,16.8,40.8,5.5,244.0,191.0,95.0,122,46.0,4.85,37,31
411.0,44.0,3.3,2.4,163.0,45.0,1205.0,114,,4.94,42,15
200.0,8.0,28.6,4.3,31.0,81.0,120.0,90,50.0,4.8,39,14
336.0,16.3,48.2,1.7,23.0,142.0,100.0,940,403.0,4.6,316,158
153.0,6.7,21.8,1.9,51.0,47.0,100.0,2000,1094.0,4.77,818,210
408.0,17.9,58.8,5.5,57.0,457.0,135.0,125,48.0,4.85,37,13
289.0,21.7,22.9,2.6,71.0,88.0,240.0,16,8.0,4.5,6,5
210.0,14.8,18.4,1.9,54.0,29.0,135.0,156,84.0,4.81,63,27
